,decibel
70387,21.951264733705344
70388,21.795048928529365
70389,21.601666227505113
70390,21.573026170499197
70391,21.767369259078375
70392,22.061466506223386
70393,22.320712278358368
70394,22.400693647946305
70395,22.28269759120748
70396,22.18841913045935
70397,22.29650385837267
70398,22.57723437367114
70399,22.928374417472966
70400,23.222984054133544
70401,23.290459749261473
70402,23.163643720788958
70403,23.175097637871225
70404,23.425027421762394
70405,23.621915673248374
70406,23.609874286899025
70407,23.537876650649608
70408,23.593824600469823
70409,23.854258715143896
70410,24.27536239357641
70411,24.736210033133652
70412,25.02445142250409
70413,25.05285214729108
70414,24.979655698133193
70415,24.937439261537495
70416,24.96790405101391
70417,24.953834049787883
70418,24.80277038610392
70419,24.661087421320698
70420,24.663319767819903
70421,24.858198585138243
70422,25.300586316680203
70423,25.967219270083678
70424,26.663536583971194
70425,26.983344731694494
70426,26.859846943860575
70427,26.649252612305332
70428,26.463224656372443
70429,26.313832841887965
70430,26.089239087838358
70431,25.553062514830035
70432,24.893078344415812
70433,24.377881650305756
70434,24.131310148962566
70435,24.114245595006313
70436,23.97072360868679
70437,23.472396661029393
70438,22.713811082343458
70439,21.992833906757706
70440,21.689762320752912
70441,21.87856147643819
70442,22.34324634820443
70443,22.836036821071133
70444,23.16745666018474
70445,23.484262625553527
70446,24.097256141640543
70447,25.10756569502698
70448,26.311153396214078
70449,27.174961794133978
70450,27.401948469778944
70451,27.174944910350906
70452,26.86569600619151
70453,26.9331263541062
70454,27.45182711457591
70455,28.11742513914044
70456,28.653243832488727
70457,28.849275877600444
70458,29.019758227518736
70459,29.74571031070496
70460,31.166434745658094
70461,33.28989678246168
70462,35.98048383376856
70463,38.20287103566538
70464,38.991753712150164
70465,38.45418628217002
70466,37.215582635448804
70467,36.089670566409275
70468,35.56513127715447
70469,35.66106392914058
70470,35.947268826569704
70471,35.72556685787863
70472,35.16107812333387
70473,34.85522851278273
70474,34.581066568185285
70475,33.846015439724354
70476,32.7846111683607
70477,31.854483340165736
70478,31.375040566474112
70479,31.214497529851094
70480,31.25799147032889
70481,31.5034779020769
70482,31.74608212155603
70483,31.943146862332252
70484,32.12857501195641
70485,32.203871005732196
70486,32.10176716387799
70487,31.62904125242047
70488,31.166175500273287
70489,31.113759389413936
70490,31.27245124599165
70491,31.761439741757282
70492,32.46652848115857
70493,32.686997436050206
70494,32.64135787918951
70495,32.48352361494455
70496,32.13929832162136
70497,31.96939138741312
70498,32.01683286435928
70499,32.534179485536505
70500,33.81343051923279
70501,35.88903267359915
70502,38.96818432456924
70503,42.36743072956426
70504,45.61306102536224
70505,51.08044713707532
70506,62.176525690218305
70507,59.87537591898306
70508,51.41878447824211
70509,50.39585171742825
70510,55.98251209906329
70511,58.265085380001366
70512,47.70232332929424
70513,43.24433863639098
70514,39.63961145832667
70515,37.24421229075439
70516,35.5015152059062
70517,33.72277073580391
70518,32.241756725016714
70519,31.094763912499126
70520,30.19249721358306
70521,29.560468740381886
70522,29.00486327246788
70523,28.50383764056803
70524,28.164796655514643
70525,28.010110384942664
70526,28.11741727325138
70527,28.412490064274138
70528,28.678445461372554
70529,28.856636734350758
70530,28.88977333552053
70531,28.71088229279141
70532,28.444061716878352
70533,28.25689413977957
70534,28.157992285089705
70535,28.100565893146193
70536,28.036792514064267
70537,28.103916827658352
70538,28.50027529648116
70539,29.186150104503206
70540,30.060674797566968
70541,30.88809184723035
70542,31.3260782785483
70543,31.533600804121722
70544,31.68491477615442
70545,31.634155880937335
70546,31.30169615341051
70547,30.81413011766093
70548,30.546737306514025
70549,30.69515561916187
70550,31.104308638173972
70551,31.54357296181178
70552,31.870068059244694
70553,32.133857329435955
70554,32.220015268880154
70555,32.25258687312219
70556,32.590288307484684
70557,32.94193893701425
70558,33.15614958859096
70559,33.27160668459903
70560,33.150084550541074
70561,33.4008159931688
70562,34.124224002662665
70563,34.65202546194423
70564,34.804073504389635
70565,34.28075108323118
70566,33.51911032481827
70567,33.45673321984586
70568,33.86539086205542
70569,34.5031128924862
70570,35.2220185236751
70571,35.533156146421646
70572,35.749858292865895
70573,36.478523761376124
70574,37.874587349039345
70575,39.464862594735244
70576,40.084694365618184
70577,39.552033034258166
70578,38.81660737057906
70579,38.6789213589232
70580,39.50237313525253
70581,41.303961921400344
70582,43.35974551649922
70583,43.72044567088825
70584,43.226064722024034
70585,44.397406192807466
70586,49.64052358945536
70587,58.48485217484882
70588,45.47219876304269
70589,44.201545593963054
70590,48.02910385875179
70591,59.17959893835356
70592,71.70561863348442
70593,61.7206201849085
70594,47.7659353758815
70595,41.876359383848865
70596,39.45245450408847
70597,38.38805157190834
70598,37.147742971746275
70599,35.1914481179934
70600,32.82516066767165
70601,30.958039174817117
70602,29.9850355058366
70603,29.78241896298808
70604,30.035368053410487
70605,30.031147588346737
70606,29.320753698850034
70607,28.185178090734627
70608,27.0756483876764
70609,26.388239444305533
70610,26.07323320616605
70611,25.820917886575177
70612,25.475578866746673
70613,24.984364765396492
70614,24.532805004545427
70615,24.388864201775448
70616,24.60235297918515
70617,25.093264019289467
70618,25.60095179110342
70619,25.90945317005364
70620,25.98820511861467
70621,25.870261697347225
70622,25.748676581040776
70623,25.735858021814405
70624,25.682152573811976
70625,25.418508467792684
70626,24.977238187305318
70627,24.695155115407104
70628,24.699657337765885
70629,24.825742185146588
70630,25.05997171727982
70631,25.232355616348855
70632,25.164996962053706
70633,25.08841847627455
70634,25.062295602183312
70635,25.01969999668575
70636,25.076602239181977
70637,25.19631303547667
70638,25.205945250236184
70639,25.078983235228755
70640,24.9725940312951
70641,25.05048801856061
70642,25.19389761657147
70643,25.215523604617772
70644,25.12429032617605
70645,25.05045696274553
70646,25.220451240685215
70647,25.766695521413485
70648,26.474345930391877
70649,27.105630762970915
70650,27.724870945402706
70651,28.482624205101207
70652,29.457484880679132
70653,30.727021141118144
70654,32.000995583084695
70655,32.584677695938815
70656,32.29619330383242
70657,31.73062799379864
70658,31.513621757323648
70659,31.7001828726912
70660,32.06979511753106
70661,32.63576257514528
70662,33.52561346061924
70663,34.84789248170011
70664,36.63904768191053
70665,38.576786261787475
70666,39.85948743757112
70667,39.60296864316153
70668,38.01064503362171
70669,36.04758811218414
70670,34.17182753899479
70671,32.53974697134428
70672,31.13294331864527
70673,29.947468435148963
70674,29.06486947816207
70675,28.356901039273744
70676,27.818892172368077
70677,27.57458504217435
70678,27.445564796660598
70679,27.22051070598023
70680,26.96559432133311
70681,26.804531685376602
70682,26.90669881324684
70683,27.266290223124688
70684,27.628645199956114
70685,27.8646712388232
70686,28.127503861130684
70687,28.592469747257574
70688,29.22823363895624
70689,29.856283443827678
70690,30.45350131184925
70691,30.981316864323052
70692,31.41441009268515
70693,32.04331418933767
70694,32.8832830024719
70695,33.780904719432826
70696,34.745973691521485
70697,35.53325737500461
70698,36.234469278110154
70699,37.34177654833546
70700,38.83995451707074
70701,40.219570813214524
70702,40.92718005132288
70703,40.971191022339745
70704,41.61762061851039
70705,43.78218485155862
70706,49.132806150638146
70707,68.97360961549218
70708,47.14091117866413
70709,41.31941701398739
70710,38.33294057436656
70711,36.702288430903096
70712,35.25265651882927
70713,33.94439055128694
70714,33.08418553032206
70715,32.65281600880326
70716,32.38947600455964
70717,31.943108900385127
70718,31.448984245631056
70719,31.042503354374137
70720,30.658993648848316
70721,30.67255100076509
70722,31.0048372360988
70723,31.282199418718022
70724,31.720566086278843
70725,32.42817446662726
70726,33.2228014072887
70727,34.212414416564016
70728,35.360637458851265
70729,36.372395708160475
70730,36.73861203099981
70731,36.49610564628589
70732,36.16577616306352
70733,35.64499404349861
70734,34.96567833717441
70735,34.342868321299186
70736,33.90492975012058
70737,33.964241112270486
70738,34.46816965589663
70739,35.12319474910073
70740,35.89744600085939
70741,36.69318396920247
70742,37.5690722258022
70743,38.62190299773608
70744,39.717739959158386
70745,41.31908819192272
70746,43.7818949772756
70747,45.47219876304269
70748,44.4196741759625
70749,41.95942194037018
70750,39.795138563282244
70751,38.24543609438936
70752,37.072559467834864
70753,35.85632024851811
70754,34.602355313448506
70755,33.56354235205418
70756,32.8135485605784
70757,32.328997722906266
70758,31.97981763629448
70759,31.434128212027915
70760,30.786575425702424
70761,30.28730999302228
70762,29.827498953045833
70763,29.282087855360068
70764,28.710909345859946
70765,28.236343921311438
70766,27.91728069608373
70767,27.757179729218066
70768,27.825435138222417
70769,28.033472379511846
70770,28.08372501066473
70771,27.904102788267053
70772,27.718408273229088
70773,27.792867103240432
70774,28.226063492619286
70775,28.87502028430415
70776,29.540568876680382
70777,30.086047358056895
70778,30.387507920780997
70779,30.645455023237144
70780,31.18562477537342
70781,32.18764596992053
70782,33.55091751690924
70783,34.53148490126398
70784,34.503284010427066
70785,34.11105031550856
70786,34.1311871087222
70787,34.81854897997242
70788,36.35565612433692
70789,38.89735539023733
70790,42.195092102400736
70791,46.25271813510588
70792,50.979950688527325
70793,53.84643220905619
70794,54.940259209904745
70795,63.424800479167246
70796,61.36583807234998
70797,60.13866530620655
70798,57.32811300528054
70799,45.25193807959649
70800,40.83895262524678
70801,39.230796026713875
70802,38.566001465939436
70803,37.720782785970826
70804,36.06422511188456
70805,33.984162576545906
70806,32.33448814377846
70807,31.29683284047225
70808,30.72255489625376
70809,30.413859807441796
70810,30.04802957514084
70811,29.536580918899723
70812,29.148060794365016
70813,29.001132237251174
70814,29.06487926163692
70815,29.30140013027063
70816,29.66871707909784
70817,30.162562844906113
70818,30.71346931917769
70819,31.384866231389907
70820,32.33977061574042
70821,33.450574045881936
70822,34.767033667068475
70823,36.73863111839208
70824,39.51470784835721
70825,43.90358808509147
70826,54.671222365572696
70827,55.035277870918236
70828,48.65299467402024
70829,46.44632827814422
70830,44.552502551642164
70831,42.19522620288689
70832,39.73062667916513
70833,37.86461929089129
70834,36.95985930092311
70835,36.72044076695198
70836,36.469624879207444
70837,35.97222823364294
70838,35.18372226808607
70839,33.9708815439254
70840,32.596119424094006
70841,31.29676741517564
70842,30.085985474204435
70843,29.001132237251174
70844,28.134284283023952
70845,27.486274629463765
70846,26.998175138454773
70847,26.64074279584579
70848,26.388239444305533
70849,26.06791099427255
70850,25.590857792018657
70851,25.10518208540249
70852,24.805073111950897
70853,24.76598520797311
70854,24.95148904798276
70855,25.25679053089778
70856,25.717921042332637
70857,26.446490670948364
70858,27.426854206068864
70859,28.578224802473933
70860,29.827498953045833
70861,30.8788418270033
70862,31.463806283588408
70863,31.634073386637578
70864,31.624079609020107
70865,31.654414352650896
70866,31.870068059244694
70867,32.24177027974409
70868,32.47253157493101
70869,32.23088591262332
70870,31.896073635744308
70871,32.09650404697665
70872,33.01876897286369
70873,34.65230880488454
70874,37.00675888193902
70875,40.03124332359089
70876,43.802766993152005
70877,49.244369861233146
70878,61.061038741215235
70879,58.59905167883135
70880,49.47791590724701
70881,43.94763161868384
70882,40.45361131526153
70883,38.92148895431069
70884,39.09870497410965
70885,40.766380589320576
70886,42.90612201405882
70887,43.741406630419604
70888,43.265262551250046
70889,43.22674488800793
70890,44.91761016342661
70891,48.9062757889025
70892,56.955422797702596
70893,61.842535413423185
70894,51.08044713707532
70895,46.87323893269103
70896,43.226829916246345
70897,39.74343737013642
70898,36.81175647285039
70899,34.7749264414401
70900,33.513134574967964
70901,32.567881914550284
70902,31.71551083924017
70903,30.92060045607831
70904,30.179660992120812
70905,29.620365548845328
70906,29.235906685341707
70907,28.919329724719766
70908,28.703659144286103
70909,28.560457944228336
70910,28.353426705943093
70911,28.114053289947112
70912,28.04684556445832
70913,28.329137086902985
70914,28.937860797747096
70915,29.67674441113882
70916,30.21827127887814
70917,30.370009324898497
70918,30.391899141748144
70919,30.569086751961898
70920,30.930005079567504
70921,31.483727706022936
70922,32.29073049022424
70923,33.247208102157046
70924,34.21939224552142
70925,35.38406982529884
70926,37.15831569202343
70927,39.9514003330243
70928,44.39696088246046
70929,53.98391963611712
70930,54.7447674854815
70931,45.69986999932149
70932,41.45934671718703
70933,38.409760396468926
70934,36.098086801921674
70935,34.61665284653685
70936,33.89837939783481
70937,33.57616713366176
70938,33.277663284736875
70939,32.848384922950935
70940,32.13392344039843
70941,31.147281728772658
70942,30.222554194088296
70943,29.69294924440397
70944,29.692956781598742
70945,30.073361059835683
70946,30.591473013755135
70947,31.19523836683371
70948,31.937882810697115
70949,32.75576613617065
70950,33.50058276812105
70951,34.06406351994019
70952,34.42618636721986
70953,34.818647117301325
70954,35.66112350273499
70955,36.91332168536401
70956,38.52059559932204
70957,40.89783656091001
70958,44.508306471944
70959,50.98502214915972
70960,63.60190274695639
70961,46.44632827814422
70962,40.301513573448005
70963,36.765945055829114
70964,34.86990061668036
70965,33.924700205259214
70966,33.463053768079675
70967,33.066371112933616
70968,32.65844080117103
70969,32.65850794009675
70970,33.126157980014156
70971,33.76160362099233
70972,34.335974813319126
70973,34.85515428699218
70974,35.46232104094652
70975,36.443251100981485
70976,38.053218224094145
70977,40.509419765787705
70978,43.40132492466836
70979,45.82866377335908
70980,47.2933818910583
70981,47.70208503981959
70982,47.14091117866413
70983,45.6741749072826
70984,43.98918639043199
70985,42.54325797397796
70986,41.53779150861602
70987,41.6974496044313
70988,44.24507755078458
70989,50.83858464664216
70990,86.32959861247399
70991,55.0391480135944
70992,52.57845176555173
70993,55.02883528730234
70994,60.61251029438711
70995,72.24719895935549
70996,71.04043160969744
70997,66.49784789209585
70998,59.90297529805363
70999,53.65788132844385
71000,49.13081906333356
71001,44.71082984419112
71002,40.53798436918547
71003,37.0632832425036
71004,34.29464626054107
71005,32.17152133611855
71006,30.52890638522362
71007,29.27436707776107
71008,28.381227068905215
71009,27.812393266789492
71010,27.480000967142114
71011,27.211380503240857
71012,26.821986749606758
71013,26.26195691541659
71014,25.735859537015653
71015,25.41849579194057
71016,25.31036356651046
71017,25.42592807377847
71018,25.689783596778465
71019,25.951417186730307
71020,26.237456396792464
71021,26.623689373230015
71022,27.312269912441096
71023,28.57468542029671
71024,30.29164426856982
71025,32.24172961568886
71026,34.433089977553756
71027,36.86704154048001
71028,39.88623702511363
71029,43.7606420159713
71030,48.58063509796725
71031,61.200087812749075
71032,52.17953107293571
71033,44.942088867590314
71034,41.07570348263209
71035,38.38799576129392
71036,36.69318396920247
71037,35.98038765498805
71038,35.997187086757734
71039,36.425632819908394
71040,37.01607780083912
71041,37.73085749142766
71042,39.23103320446285
71043,42.942285342620615
71044,54.25325493858437
71045,47.86461929089129
71046,39.53981028258481
71047,35.13824772796173
71048,32.20377022958233
71049,30.20537148690899
71050,28.72173657748556
71051,27.46746722021038
71052,26.390998603354532
71053,25.498013733542365
71054,24.81891393937522
71055,24.336298645593622
71056,23.97910563976785
71057,23.66831221737076
71058,23.344848947053308
71059,22.97307023142811
71060,22.543418524063
71061,22.108645056258062
71062,21.73820031432172
71063,21.456268183549724
71064,21.291699950458103
71065,21.27173429511742
71066,21.358086135614354
71067,21.511295794015464
71068,21.718794127636592
71069,21.961225617045574
71070,22.203775268334283
71071,22.39897621308184
71072,22.530996351007268
71073,22.60581226935014
71074,22.670459899437393
71075,22.757410090501125
71076,22.815862698068962
71077,22.828703117547168
71078,22.924680757846563
71079,23.23259658839097
71080,23.79458153880612
71081,24.633926329951827
71082,25.638922010615595
71083,26.39653277081399
71084,26.550124005693284
71085,26.19138031522942
71086,25.679605394878795
71087,25.325030172933175
71088,25.213199577658525
71089,25.239815074483765
71090,25.25678646005298
71091,25.14823160092069
71092,25.005548547065473
71093,24.967911668759733
71094,24.984363490952212
71095,24.99612787346271
71096,24.937439261537495
71097,24.676969525841944
71098,24.236438098693
71099,23.731217663651584
71100,23.25184552684824
71101,22.90243775451103
71102,22.675866051551893
71103,22.469136539835812
71104,22.21916634402064
71105,21.937997508496814
71106,21.630401032059012
71107,21.291704307027544
71108,20.94205008116649
71109,20.631549146963334
71110,20.39949947054818
71111,20.259088017617607
71112,20.208713473131333
71113,20.208712199988945
71114,20.18160435728428
71115,20.123603687634322
71116,20.08738013765734
71117,20.108828025657935
71118,20.199215824996433
71119,20.261816850176064
71120,20.197859502596337
71121,20.045978071930797
71122,19.866634964781667
71123,19.67814302165619
71124,19.509920420837826
71125,19.355965183271667
71126,19.20710939065475
71127,19.083391676492635
71128,19.00739580416008
71129,18.98496304141559
71130,18.98732173445819
71131,19.03462898520675
71132,19.182947343433753
71133,19.39913036339432
71134,19.644998225931406
71135,19.95188392039982
71136,20.23454133978706
71137,20.302896590561875
71138,20.14648128403624
71139,19.907192136937507
71140,19.696040780107072
71141,19.576566630033614
71142,19.571518896061534
71143,19.634827397735744
71144,19.67048350665327
71145,19.619589739207633
71146,19.497402928036202
71147,19.35719199072194
71148,19.26902554913767
71149,19.254417184484684
71150,19.2046852081068
71151,19.04293548385208
71152,18.837642000444053
71153,18.682523012777033
71154,18.637088682419396
71155,18.73964916080083
71156,18.941443545585503
71157,19.167279217404612
71158,19.413998475053635
71159,19.738377105664004
71160,20.17484006692104
71161,20.672981445833535
71162,21.14228617935541
71163,21.56508950463543
71164,21.952923612268876
71165,22.301692545042133
71166,22.621929676707055
71167,22.887638308123964
71168,23.06877399020522
71169,23.236441602090146
71170,23.42508438176566
71171,23.658198257602518
71172,23.983299693488355
71173,24.29926049044927
71174,24.521669357945306
71175,24.692875364463106
71176,24.807361153265568
71177,24.90940391365186
71178,25.041012072514313
71179,25.11473226305948
71180,25.121900153033675
71181,25.117121121475385
71182,25.165024862093794
71183,25.27380126804975
71184,25.285970469590207
71185,25.088496797857335
71186,24.765986419918423
71187,24.41526621360549
71188,24.13130805463144
71189,23.943556092102302
71190,23.81717674045162
71191,23.749566226734146
71192,23.76999785230215
71193,23.885317163647144
71194,24.06121868138131
71195,24.178353484159587
71196,24.174064158207045
71197,24.1569364526057
71198,24.262380125506372
71199,24.486062328262598
71200,24.77975167357944
71201,25.17704584635116
71202,25.649063124351787
71203,26.145541505473332
71204,26.68928708345975
71205,27.159829686199405
71206,27.40506835159627
71207,27.47686300641054
71208,27.52715224396375
71209,27.695891718753746
71210,28.073664197863085
71211,28.549816392961638
71212,28.89715928454844
71213,29.008594296612053
71214,28.90822878451025
71215,28.689254770020312
71216,28.468629284138416
71217,28.308459438112795
71218,28.23976356042455
71219,28.26367367768863
71220,28.42656678238313
71221,28.878694478426414
71222,29.604384493876967
71223,30.471164444280955
71224,31.45886564086193
71225,32.66418493196909
71226,33.93786057841568
71227,35.16864408654725
71228,36.621027331246985
71229,38.62210914761717
71230,41.106069304721316
71231,44.39629300254183
71232,50.351550188431055
71233,69.64573944557398
71234,47.4170124434326
71235,41.0609871012747
71236,37.37098821866936
71237,35.1231157992671
71238,33.73579120835263
71239,32.68129806458831
71240,31.603879897460153
71241,30.46676443984188
71242,29.336236405348043
71243,28.226084999719212
71244,27.181039998317914
71245,26.229293016177447
71246,25.463139176556936
71247,25.09563194227058
71248,25.205953297173515
71249,25.60853550928989
71250,26.137450864728045
71251,26.71507916756145
71252,27.159844408178138
71253,27.386402533163533
71254,27.52085814811035
71255,27.634999034555495
71256,27.79612024329999
71257,28.03346723598018
71258,28.229499257818272
71259,28.232913509563886
71260,28.087109838075868
71261,27.95694486539267
71262,27.867953876434065
71263,27.615867237657362
71264,27.057702351700076
71265,26.18325093703552
71266,25.181857970374285
71267,24.38445519364931
71268,23.88944930522517
71269,23.561804718726794
71270,23.360435985330138
71271,23.24029002297791
71272,23.07632528768616
71273,22.86733476654237
71274,22.81219931287827
71275,23.10280995305927
71276,23.823349593240508
71277,24.937434218547494
71278,26.27286541139584
71279,27.480000967142114
71280,28.34995238366341
71281,29.121510083947392
71282,30.188222703884207
71283,31.695097500390503
71284,33.710055276711415
71285,36.17449218912111
71286,39.03937699130615
71287,43.169349701506206
71288,52.24448546672174
71289,52.51844780537547
71290,42.57900107661585
71291,38.443164309839595
71292,36.03912284530576
71293,34.04402958873584
71294,32.22008270449787
71295,30.587005040581072
71296,29.072409286477914
71297,27.73778196738396
71298,26.686424232764523
71299,25.901604476020623
71300,25.288407587000364
71301,24.823524268338776
71302,24.52837370954452
71303,24.30360559892832
71304,24.067555632272708
71305,23.958171761066254
71306,24.063304198648346
71307,24.281886539344534
71308,24.566387764678062
71309,24.93741908961264
71310,25.332357928612854
71311,25.73070636475792
71312,26.164392084143167
71313,26.530421746397575
71314,26.80165772051199
71315,27.027892861325324
71316,27.159863336509847
71317,27.29386773292939
71318,27.66700766994895
71319,28.37079843903323
71320,29.33627806267614
71321,30.28730999302228
71322,30.962688780869936
71323,31.384855103815582
71324,31.644279210633208
71325,32.05922885109344
71326,33.01876897286369
71327,34.28778538827923
71328,35.36070694874796
71329,35.87272384600479
71330,35.621000159647146
71331,34.973050978038344
71332,34.4892178262051
71333,34.20571408791001
71334,34.06406351994019
71335,34.03070774025285
71336,34.077405498400346
71337,34.19898153602635
71338,34.475140380961165
71339,34.899294391706036
71340,35.34522431041635
71341,35.807092874948594
71342,36.20027355196098
71343,36.531702788270756
71344,37.25439940421778
71345,38.69046926766088
71346,40.62295522672812
71347,42.38501175727963
71348,43.599632216828404
71349,45.25193807959649
71350,48.26549229583023
71351,52.191573444780474
71352,57.05179011900023
71353,65.5668360584318
71354,59.93871990163661
71355,47.17148617442339
71356,40.509829110697666
71357,36.558419474901676
71358,34.19218506803195
71359,32.81356402273495
71360,32.001001994948965
71361,31.38978462764299
71362,30.672621833554075
71363,29.83571644069749
71364,29.197609057382287
71365,28.90453895831785
71366,28.8346285995031
71367,28.794403809798446
71368,28.671255166077117
71369,28.517961041465277
71370,28.454582971884083
71371,28.44757257167309
71372,28.360380927103094
71373,28.226084999719212
71374,28.18858165006929
71375,28.43006351696406
71376,29.019838914655992
71377,29.83571644069749
71378,30.58252315817905
71379,30.972078842606486
71380,30.99085911897845
71381,30.69982184605994
71382,30.107240722773348
71383,29.4103359956077
71384,28.937848129110485
71385,28.75436296159907
71386,28.68561779623898
71387,28.51442731946356
71388,28.066905122715692
71389,27.508265352329428
71390,27.287714138192175
71391,27.458053422668748
71392,27.603159369053422
71393,27.417494461744653
71394,26.989281738168618
71395,26.603815991649178
71396,26.46043356437492
71397,26.643585018689464
71398,27.07265325782157
71399,27.448693702982965
71400,27.445551319714312
71401,27.033848219555242
71402,26.37162823411869
71403,25.702571937638883
71404,25.19871239247779
71405,24.740771909266748
71406,24.110010753503353
71407,23.368245262669653
71408,22.693920274709217
71409,22.16627729249752
71410,21.83424814623617
71411,21.6881591958531
71412,21.585740513913354
71413,21.401584465960546
71414,21.157413647318066
71415,20.90961251436566
71416,20.67441428757663
71417,20.463570527643995
71418,20.276860250817773
71419,20.09541642473809
71420,19.912438823679985
71421,19.744807665980517
71422,19.636098751260732
71423,19.601847919467502
71424,19.647543167343603
71425,19.79126480142737
71426,19.97300300971452
71427,20.14648797753037
71428,20.362110639204452
71429,20.688750280062898
71430,21.145309987789105
71431,21.675291210615732
71432,22.159480827115075
71433,22.546973940704575
71434,22.904288177314456
71435,23.273071701861202
71436,23.6440809758096
71437,23.983299693488355
71438,24.28622514320926
71439,24.6316690858921
71440,25.074222547788185
71441,25.507997505926795
71442,25.756404185387645
71443,25.86506372452831
71444,26.049273375870634
71445,26.357858699425734
71446,26.72944261091343
71447,27.141746762891326
71448,27.517676835223735
71449,27.757179729218066
71450,27.92385834455262
71451,27.97349308752009
71452,27.69267710408115
71453,27.159829686199405
71454,26.606654510214437
71455,26.129413423351913
71456,25.826091104835903
71457,25.78215083016394
71458,25.85464436071407
71459,25.795060882181858
71460,25.641430606720277
71461,25.608529623595754
71462,25.782132452942367
71463,26.11332352711881
71464,26.474383647658776
71465,26.738069029830424
71466,26.96560638823349
71467,27.467433357576944
71468,28.419573315484
71469,29.624420097303584
71470,30.7773550667534
71471,31.864866936411214
71472,32.86574804965969
71473,33.626924607112954
71474,34.23296354104232
71475,34.64511879509433
71476,34.67389120614498
71477,34.30840060681605
71478,33.56985475625447
71479,32.692726853578534
71480,32.03272165152002
71481,31.409474935539535
71482,30.38314322393632
71483,29.004872921694485
71484,27.686252630082556
71485,26.649297489240368
71486,25.841672677109067
71487,25.141041296023122
71488,24.47274381703727
71489,23.83776918525539
71490,23.282737295892836
71491,22.825032765459127
71492,22.45154307987574
71493,22.16627995673108
71494,21.94297224012296
71495,21.744681107979655
71496,21.522342525494935
71497,21.291704851599036
71498,21.136241193258968
71499,21.07152687777774
71500,21.041592024822393
71501,21.06103822481279
71502,21.189272721123167
71503,21.420295098825232
71504,21.69460034441964
71505,21.913186977067106
71506,22.027925037281904
71507,22.10864637081381
71508,22.246587597188338
71509,22.492060545913333
71510,22.823197202329382
71511,23.133175243322214
71512,23.319559240340926
71513,23.36435027810154
71514,23.34874396312943
71515,23.383895491565422
71516,23.44082325016723
71517,23.372163086542713
71518,23.10280995305927
71519,22.675868298496745
71520,22.188417122071854
71521,21.69460034441964
71522,21.199919323621796
71523,20.75789012887208
71524,20.434262653657562
71525,20.239993868594826
71526,20.13301772292328
71527,20.027344532876008
71528,19.856199901516067
71529,19.62212947038284
71530,19.410277731772045
71531,19.25806637627973
71532,19.119241017994014
71533,18.9790664717154
71534,18.862023184015047
71535,18.7603079812858
71536,18.680246239947614
71537,18.691635475082972
71538,18.81795583270985
71539,19.003851509224464
71540,19.19139329344542
71541,19.354734887404177
71542,19.468678017600837
71543,19.571517430188862
71544,19.777041059075625
71545,20.139742615406334
71546,20.614462147280385
71547,21.177107649983533
71548,21.786909984677937
71549,22.32936630128169
71550,22.757408564146772
71551,23.06877399020522
71552,23.171274629102978
71553,22.973067825334063
71554,22.555859573235914
71555,22.10357678810519
71556,21.726876124675254
71557,21.43279053612813
71558,21.18167750566522
71559,20.930240581558067
71560,20.70742082683626
71561,20.597408695386076
71562,20.58180606981921
71563,20.50842271755821
71564,20.26865440265141
71565,19.905878486566305
71566,19.533754832743536
71567,19.219214147462793
71568,18.994402621705067
71569,18.905142447848075
71570,18.981426762221755
71571,19.18174231030328
71572,19.409042898864595
71573,19.592989568134968
71574,19.720391232606392
71575,19.804213354661385
71576,19.86924333576727
71577,19.941350792115834
71578,20.030004020896136
71579,20.149182528386827
71580,20.264554276396666
71581,20.289183468955095
71582,20.191080433165418
71583,20.037987374218865
71584,19.919001542754938
71585,19.845779701832967
71586,19.744807665980517
71587,19.57404312972899
71588,19.385549928427455
71589,19.248337014396
71590,19.18897853629494
71591,19.151639467833913
71592,19.050062853134868
71593,18.872490910513044
71594,18.654099088684653
71595,18.43109899482446
71596,18.239615504517584
71597,18.096859884645667
71598,17.972138937963877
71599,17.819231204127547
71600,17.631549694919592
71601,17.47654232205374
71602,17.40153454480273
71603,17.39858284609032
71604,17.438951408330357
71605,17.483483554556102
71606,17.52823690685633
71607,17.61239792510933
71608,17.763730126140615
71609,17.97528726626736
71610,18.25911055075411
71611,18.60768212915547
71612,18.939097276127796
71613,19.21194461417243
71614,19.48614962290687
71615,19.83276908010254
71616,20.21821960330961
71617,20.574706558495677
71618,20.909614010487708
71619,21.27633106769103
71620,21.734954494206495
71621,22.308594985935038
71622,22.902435387232533
71623,23.466463684286644
71624,24.07178231023725
71625,24.663352909621004
71626,25.029171997677565
71627,25.1602220535582
71628,25.23494373853289
71629,25.37654835786538
71630,25.60095472881911
71631,25.836483977638913
71632,25.988317529563552
71633,26.03598732407047
71634,26.004161213773692
71635,25.930395585844877
71636,25.852059372891283
71637,25.802788444878296
71638,25.735853476213833
71639,25.54305589228032
71640,25.293279086557654
71641,25.14823160092069
71642,25.13624776549632
71643,25.133843089791537
71644,25.00320106203866
71645,24.681505223350104
71646,24.334106388538174
71647,24.197668175730804
71648,24.38008170616571
71649,24.825840485156554
71650,25.379021500545285
71651,25.870261697347225
71652,26.221156811737085
71653,26.479949635857555
71654,26.81906815901341
71655,27.31538050457823
71656,27.904062847839842
71657,28.736176706602542
71658,30.102999566398122
